Car,Model,Volume,Weight,CO2
Renault,Koleos 2.5 Lts.. DOHC Station 5P. T/M 4x4 Motor Otto,2500,1588,225
Porsche,911 Turbo S 3.8 Lts.. DOHC Coupe 2P. T/A 4x4 Motor Otto,3800,1701,228
Porsche,911 Turbo S 3.8 Lts.. DOHC Cabriolet 2P. T/A 4x4 Motor Otto,3800,1701,228
Renault,Captur 1.2 Lts.. Turbo DOHC Station 5P. T/A Motor Otto,1200,1247,142
Ford,Fusion 2.0 Lts.. DOHC Sedán 4P. T/A Motor Otto,2000,1247,228
Gac Gonow,GA 6381 Way 1.0 Lts.. SOHC  Minivan 5P. T/M Motor Otto,1000,1247,172
Ford,Fusion 2.5 Lts.. DOHC Sedán 4P. T/A Motor Otto,2500,1247,217
Lexus,GS 350 3.5 Lts. DOHC Sedan 4P. T/A Motor Otto,3500,1247,273
Peugeot,2008 1.2 Lts. DOHC 82HP Station Wagon 5P. T/M Motor Otto,1200,1701,116
Lexus,ES 350 3.5 Lts. DOHC Sedan 4P. T/A Motor Otto,3500,1134,215
Maserati,Ghibli S 3.0 Lts. DOHC Sedan 4P. T/A AWD 4x4 Motor Otto,3000,1247,221
Maserati,Ghibli S 3.0 Lts. DOHC Sedan 4P. T/A RWD 4x2 Motor Otto,3000,1247,221
Nissan,Versa 1.6 Lts. DOHC Sedan 4P. T/A Motor Otto,1600,1474,161
Nissan,Versa 1.6 Lts. DOHC Sedan 4P. T/M Motor Otto,1600,1474,155
Skoda,Rapid 1.4 Lts. TSI DOHC Sedan 5P. T/A Motor CAXA Otto,1400,1474,139
Skoda,Rapid Spaceback 1.4 Lts. TSI DOHC Hatch Back 5P. T/A Motor CAXA Otto,1400,1474,139
Skoda,Rapid 1.6 Lts. TDI DOHC Sedan 5P. T/M Motor CAYC Diesel,1600,1474,121
Subaru,XV 1.6 Lts. DOHC Station Wagon 5P. T/M 4x4 Motor Otto,1600,1247,185
Subaru,Impreza 1.6 Lts. DOHC Sedan 4P. T/M 4x4 Motor Otto,1600,1247,185
Volkswagen,Beetle Cabrio 2.0 Lts. DOHC Convertible 2P. T/A Motor CPLA Otto,2000,1474,185
Volkswagen,Beetle Coupe 2.0 Lts. DOHC Hatch Back 3P. T/A Motor CPLA Otto,2000,1474,176
Subaru,XV 2.0 Lts. R DOHC Station Wagon 5P. T/M 4x4 Motor Otto,2000,1247,177
Subaru,Impreza 2.0 Lts. R DOHC Sedan 4P. T/M 4x4 Motor Otto,2000,1247,177
Subaru,Impreza 2.0 Lts. R DOHC Station Wagon 5P. T/M 4x4 Motor Otto,2000,1247,177
Subaru,XV 2.0 Lts. R DOHC Station Wagon 5P. T/A CVT 4x4 Motor Otto,2000,1247,171
Subaru,Impreza 2.0 Lts. R DOHC Sedan 4P. T/A CVT 4x4 Motor Otto,2000,1247,171
Subaru,Impreza 2.0 Lts. R DOHC Station Wagon 5P. T/A CVT 4x4 Motor Otto,2000,1247,171
Chevrolet,Cruze 1.8 Lts. DOHC Sedan 4P. T/M Motor Otto,1800,1134,178
Chevrolet,Cruze 1.8 Lts. DOHC Hatch Back 5P. T/M Motor Otto,1800,1134,178
Audi,TT 1.8 Lts. DOHC Coupé 3P. T/A Motor CDAA Otto,1800,1474,147
M. Benz,S 350 Bluetec 3.0 Lts. Turbo DOHC Sedan 4P. T/A Motor Diesel,3000,1474,186
M. Benz,S 350 Bluetec Largo 3.0 Lts. Turbo DOHC Sedan 4P. T/A Motor Diesel,3000,1474,186
Audi,A6 2.0 Lts. TDI DOHC Sedan 4P. T/A Motor CGLC Diesel,2000,1474,132
Audi,S3 2.0 Lts. TFSI Quattro Stronic DOHC Hatch Back 3P. T/A Motor CJXC Otto,2000,1474,205
Audi,S3 2.0 Lts. TFSI Quattro Stronic DOHC Hatch Back 5P. T/A Motor CJXC Otto,2000,1474,202
Audi,S3 2.0 Lts. TFSI Quattro Stronic DOHC Sedan 4P. T/A Motor CJXC Otto,2000,1474,202
Porsche,Panamera S E-Hybrid 3.0 Lts. DOHC Sedan 5P. T/A Vehículo Híbrido Eléctrico,3000,1474,72
Mazda,Mazda6 2.0 Lts. DOHC Sedan 4P. T/A Motor Otto,2000,1814,170
Brilliance,H230 1.5 Lts. DOHC Sedan 4P. T/M Motor Otto,1500,1247,166
Brilliance,H220 1.5 Lts. DOHC Hatch Back 5P. T/M Motor Otto,1500,1247,166
Dodge,Charger 3.6 Lts. DOHC Sedan 4P. T/A Motor Otto,3600,1474,288
Dodge,Charger AWD 3.6 Lts. DOHC Sedan 4P. T/A Motor Otto,3600,1474,288
Brilliance,V5 T 1.5 Lts. DOHC Station Wagon 5P. T/M Motor Otto,1500,1474,183
Brilliance,Euphoria T 1.5 Lts. DOHC Sedan 4P. T/M Motor Otto,1500,1134,183
Kia,Soul 1.6 Lts. DOHC Station Wagon 5P. T/A Motor Otto,1600,1474,197
Kia,Soul 1.6 Lts. DOHC Station Wagon 5P. T/M Motor Otto,1600,1474,167
Mazda,Mazda6 2.0 Lts. DOHC Sedan 4P. T/M Motor Otto,2000,1814,155
Renault,Koleos 2.5 Lts.. DOHC Station Wagon 5P. T/A 4x4 Motor Otto,2500,1588,253
Alfa Romeo,Mito JTD 85 CV 1.2 Lts. DOHC Hatch Back 3P. T/M Motor Diesel,1200,1814,91
Chevrolet,Cruze 1.8 Lts. DOHC Sedan 4P. T/A Motor Otto,1800,1134,210
Chevrolet,Cruze 1.8 Lts. DOHC Hatch Back 5P. T/A Motor Otto,1800,1134,210
Chevrolet,Sonic 1.6 Lts. DOHC Sedan 4P. T/M Motor Otto,1600,1474,165
Chevrolet,Sonic 1.6 Lts. DOHC Hatch Back 5P. T/M Motor Otto,1600,1474,165
Hyundai,Grand i10 BA 1.0 Lts. DOHC Hatch Back 5P. T/M Motor Otto,1000,1247,144
BMW,X6 xDrive30d 3.0 Lts. DOHC Station Wagon 5P. T/A,3000,1701,203
Hyundai,Grand i10 BA 1.2 Lts. DOHC Hatch Back 5P. T/A Motor Otto,1200,1247,154
Chevrolet,Spark GT 1.2 Lts. DOHC Hatch Back 5P. T/M Motor Otto,1200,1474,140
Chevrolet,Sonic 1.6 AT Lts. DOHC Sedan 4P. T/A Motor Otto,1600,1474,172
Chevrolet,Sonic 1.6 AT Lts. DOHCHatch Back 5P. T/A Motor Otto,1600,1474,172
Hyundai,Grand i10 BA 1.2 Lts. DOHC Hatch Back 5P. T/M Motor Otto,1200,1247,144
BMW,X6 xDrive35i 3.0 Lts. DOHC Station Wagon 5P. T/A 4x4 Motor Otto,3000,1701,236
BMW,X5 xDrive35i 3.0 Lts. DOHC Station Wagon 5P. T/A 4x4 Motor Otto,3000,1701,236
Rolls Royce,Phantom 6.7 Lts. DOHC Sedan 4P. T/A Motor Otto,6700,1474,347
Hyundai,Accent RB 1.6 Lts. DOHC Sedan 4P. T/M Motor Otto,1600,1474,150
Hyundai,Accent RB 1.6 Lts. DOHC Hatch Back 5P. T/M Motor Otto,1600,1474,150
Dongfeng,H30 Cross 1.6 Lts. DOHC Hatch Back 4P.+ 1 Portalón T/M Motor Otto,1600,1247,187
Dongfeng,H30 1.6 Lts. DOHC Hatch Back 4P.+ 1 Portalón T/M Motor Otto,1600,1247,187
Suzuki,APV 1.6 Lts. SOHC Minibus 5P. T/M Motor Otto,1600,1474,205
Hyundai,New Tucson LM FL 4WD 2.0 Lts. DOHC Station Wagon 5P. T/M 4x4 Motor Otto,2000,1814,199
Hyundai,New Tucson LM FL 2.0 Lts. DOHC Station Wagon 5P. T/M 4x2 Motor Otto,2000,1814,199
Aston Martin,V12 Vantage S 6.0 Lts. DOHC Coupé 2P. T/A Motor Otto,6000,1474,356
Hyundai,New Tucson LM FL 4WD 2.0 Lts. DOHC Station Wagon 5P. T/A 4x4 Motor Otto,2000,1814,204
Hyundai,New Tucson LM FL 2.0 Lts. DOHC Station Wagon 5P. T/A 4x2 Motor Otto,2000,1814,204
Volvo,S60 T5 2.0 Lts. DOHC Sedan 4P. T/A Motor Otto,2000,1474,149
BMW,M235i 3.0 Lts. DOHC Coupé 2P. T/A Motor Otto,3000,1814,176
Citroen,C4 Picasso Stop & Start 1.6 Lts. HDI SOHC Satation Wagon 5P. 7 Pasajeros T/M Motor Diesel,1600,1247,117
Citroen,C4 Picasso Stop & Start 1.6 Lts. HDI SOHC Satation Wagon 5P. 5 Pasajeros T/M Motor Diesel,1600,1247,117
M. Benz,E 350 Bluetec 3.0 Lts. DOHC Sedan 4P. T/A Motor Diesel,3000,1134,171
BMW,220i 2.0 Lts. DOHC Coupé 2P. T/A Motor Otto,2000,1701,134
Hyundai,New Tucson LM FL Limited 4WD 2.4 Lts. DOHC Station Wagon 5P. T/A 4x4 Motor Otto,2400,1814,219
Hyundai,New Tucson LM FL Limited 2WD 2.4 Lts. DOHC Station Wagon 5P. T/A 4x2 Motor Otto,2400,1814,219
Changan,CV1 1.0 Lts. DOHC Hatch Back 5P. T/M Motor Otto,1000,1134,117
Volvo,XC60 T5 2.0 Lts. DOHC Station Wagon 5P. T/A Motor Otto,2000,1701,164
M. Benz,GLA 220 CDI 4 Matic 2.1 Lts. Turbo DOHC Hatch Back 5P. T/A Motor Diesel,2100,1247,132
Land Rover,Evoque 2.2 Lts. DOHC Hatch Back 3P. T/A Motor Diesel,2200,1134,182
Land Rover,Evoque 2.2 Lts. DOHC Hatch Back 5P. T/A Motor Diesel,2200,1134,190
Land Rover,Evoque 2.0 Lts. DOHC Hatch Back 3P. T/A Motor Otto,2000,1134,181
Land Rover,Evoque 2.0 Lts. DOHC Hatch Back 5P. T/A Motor Otto,2000,1134,181
Jeep,Cherokee 2.4 Lts. SOHC Station Wagon 5P. T/A 4x2 Motor Otto,2400,1474,193
Jeep,Cherokee 2.4 Lts. SOHC Station Wagon 5P. T/A AWD Motor Otto,2400,1474,204
Jeep,Cherokee 2.4 Lts. SOHC Station Wagon 5P. T/A 4x4 Motor Otto,2400,1474,204
Toyota,Urban Cruiser 1.3 Lts. DOHC Hatch Back 5P. T/M Motor Otto,1300,1474,141
Hyundai,Accent RB 1.6 Lts. DOHC Sedan 4P. T/A Motor Otto,1600,1474,152
Hyundai,Accent RB 1.6 Lts. DOHC Hatch Back 5P. T/A Motor Otto,1600,1474,152
M. Benz,GLA 250 4Matic 2.0 Lts. DOHC Hatch Back 5P. T/A 4x4 Motor Otto,2000,1247,154
Audi,Q3 1.4 Lts. TFSI DOHC Station Wagon 5P. T/A Motor CHPB Otto,1400,1474,147
Geely,LC Cross 1.5 Lts. DOHC Hatch Back 5P. T/M Motor Otto,1500,1588,159
Audi,RS7 Sportback 4.0 Lts. TFSI DOHC Hatch Back 5P. T/A 4x4 Motor CRDB Otto,4000,1474,229
Gac,GS-5 Trumpchi 2.0 Lts. DOHC Station Wagon 5P. T/M Motor Otto,2000,1247,218
Lexus,RX 350 3.5 Lts. DOHC Station Wagon 5P. T/A 4x4 Motor Otto,3500,1474,247
Toyota,Prius Híbrido 1.8 Lts. DOHC Hatch Back 5P. T/A. Vehículo Híbrido Eléctrico,1800,1474,89
Great Wall,Haval H6 2.0 Lts. SOHC Station Wagon 5P. T/M 4x4 Motor Diesel,2000,1247,197
Great Wall,Haval H6 2.0 Lts. SOHC Station Wagon 5P. T/M 4x2 Motor Diesel,2000,1247,197
Gac,GA-5 Trumpchi 2.0 Lts. DOHC Sedan 4P. T/A Motor Otto,2000,1247,212
Infiniti,Q60 S 3.7 Lts. DOHC Coupe 2P. T/A Motor Otto,3700,1474,248
Kia,Cerato 5 1.6 Lts. DOHC Hatch Back 5P. T/A Motor Otto,1600,1474,161
Kia,Cerato 1.6 Lts. DOHC Sedan 4P. T/A Motor Otto,1600,1474,161
Kia,Cerato 5 1.6 Lts. DOHC Hatch Back 5P. T/M Motor Otto,1600,1474,149
Kia,Cerato 1.6 Lts. DOHC Sedan 4P. T/M Motor Otto,1600,1474,149
Mazda,CX-5 i-Stop 2.0 Lts. DOHC Station Wagon 5P. T/A Motor Otto,2000,1134,156
Kia,Optima 2.0 Lts. DOHC Sedan 4P. T/A Motor Otto,2000,1814,177
Faw,Oley 1.5 Lts. DOHC Sedan 4P. T/M Motor Otto,1500,1814,160
Faw,Oley 1.5 Lts. DOHC Hatch Back 5P. T/A Motor Otto,1500,1814,164
M. Benz,GLA 200 1.6 Lts. DOHC Hatch Back 5P. T/A Motor Otto,1600,1247,139
Infiniti,Q60 C 3.7 Lts. DOHC Convertible 2P. T/A Motor Otto,3700,1474,252
Toyota,Corolla 1.8 Lts. DOHC Sedan 4P. T/M Motor Otto,1800,1134,165
Mazda,CX-5 i-Stop 2.0 Lts. DOHC Station Wagon 5P. T/M Motor Otto,2000,1134,137
Toyota,Corolla 1.8 Lts. DOHC Sedan 4P. T/A Motor Otto,1800,1134,157
Lifan,Truck D/C 1.2 Lts. DOHC Pick Up Doble Cabina 4P. T/M Motor Otto,1200,1474,166
Lifan,Truck D/C Box 1.2 Lts. DOHC Pick Up Doble Cabina 4P. T/M Motor Otto,1200,1474,166
Hyundai,Sonata YF HEV 2.4 Lts. DOHC Sedan 4P. T/A Vehículo Híbrido Eléctrico,2400,1474,143
Infiniti,Q50 2.0T Lts. DOHC Sedan 4P. T/A (7 Velocidades) Motor Otto,2000,1474,184
Jeep,Cherokee Trailhawk 3.2 Lts. DOHC Station Wagon 5P. T/A 4x4 Motor Otto,3200,1474,232
Jeep,Cherokee FWD 3.2 Lts. DOHC Station Wagon 5P. T/A 4x2 Motor Otto,3200,1474,221
Jeep,Cherokee AWD 3.2 Lts. DOHC Station Wagon 5P. T/A 4x4 Motor Otto,3200,1474,232
Jeep,Cherokee 4x4 3.2 Lts. DOHC Station Wagon 5P. T/A 4x4 Motor Otto,3200,1474,232
Lifan,Van 1.2 Lts. DOHC Station Wagon 5P. T/M Motor Otto,1200,1474,167
Lifan,Van XL 1.2 Lts. DOHC Station Wagon 5P. T/M Motor Otto,1200,1474,167
Subaru,Impreza WRX 2.0 Lts. DOHC Sedan 4P. T/M 4x4 Motor Otto,2000,1588,213
Subaru,Impreza WRX 2.0 Lts. DOHC Sedan 4P. T/A Tipo CVT 4x4 Motor Otto,2000,1588,199
Kia,Carens 2.0 Lts. DOHC Station Wagon 5P. (7 Pasajeros) T/M Motor Otto,2000,1247,181
Kia,Carens 2.0 Lts. DOHC Station Wagon 5P. (5 Pasajeros) T/M Motor Otto,2000,1247,181
Kia,Carens 2.0 Lts. DOHC Station Wagon 5P. (7 Pasajeros) T/A Motor Otto,2000,1247,188
Kia,Carens 2.0 Lts. DOHC Station Wagon 5P. (5 Pasajeros) T/A Motor Otto,2000,1247,188
Kia,Cerato 5 2.0 Lts. DOHC Hatch Back 5P. T/M Motor Otto,2000,1474,180
Kia,Cerato 2.0 Lts. DOHC Sedan 4P. T/M Motor Otto,2000,1474,180
Kia,Koup 2.0 Lts. DOHC Coupé 2P. T/M Motor Otto,2000,1588,180
Suzuki,Swift 1.2 Lts. DOHC Hatch Back 5P. T/M Motor Otto,1200,1474,125
Suzuki,Swift 1.2 Lts. DOHC Hatch Back 5P. T/A Motor Otto,1200,1474,142
Hyundai,Accent RB 1.4 Lts. DOHC Sedan 4P. T/M 6 Velocidades Motor Otto,1400,1474,136
Hyundai,Accent RB 1.4 Lts. DOHC Hatch Back 5P. T/M 6 Velocidades Motor Otto,1400,1474,136
Kia,Cerato 5 2.0 Lts. DOHC Hatch Back 5P. T/A Motor Otto,2000,1474,176
Kia,Cerato 2.0 Lts. DOHC Sedan 4P. T/A Motor Otto,2000,1474,176
Kia,Koup 2.0 Lts. DOHC Coupé 2P. T/A Motor Otto,2000,1588,176
BYD,New F3 1.5 Lts DOHC Sedan 4P. T/M Motor Otto,1500,1814,164
Renault,Clio RS Sport 1.6 Lts. DOHC Hatch Back 5P. T/A Motor Otto,1600,1474,153
Renault,Koleos 2.0 Lts. DOHC Station Wagon 5P. T/A 4x4 Motor Diesel,2000,1588,186
Renault,Koleos 2.0 Lts. DOHC Station Wagon 5P. T/M 4x2 Motor Diesel,2000,1588,150
Porsche,911 Turbo 3.8 Lts. DOHC Coupé 2P. T/A 4x4 Motor Otto,3800,1701,228
Porsche,911 Turbo 3.8 Lts. DOHC Cabriolet 2P. T/A 4x4 Motor Otto,3800,1701,228
Changan,CS1 1.4 Lts. DOHC Hatch Back 5P. T/M Motor Otto,1400,1134,158
Suzuki,Grand Nomade 2.4 Lts. DOHC Station Wagon 5P. T/A 4WD Motor Otto,2400,1247,238
Suzuki,Grand Nomade 2.4 Lts. DOHC Station Wagon 5P. T/A 2WD Motor Otto,2400,1247,238
Suzuki,Grand Vitara 2.4 Lts. DOHC Station Wagon 3P. T/A 4WD Motor Otto,2400,1247,238
Suzuki,Grand Nomade 2.4 Lts. DOHC Station Wagon 5P. T/M 4WD Motor Otto,2400,1247,217
Suzuki,Grand Nomade 2.4 Lts. DOHC Station Wagon 5P. T/M 2WD Motor Otto,2400,1247,217
Suzuki,Grand Vitara 2.4 Lts. DOHC Station Wagon 3P. T/M 4WD Motor Otto,2400,1247,217
Suzuki,Grand Vitara 1.6 Lts. DOHC Station Wagon 3P. T/M 4x4 Motor Otto,1600,1247,218
Suzuki,Swift Dzire 1.2 Lts. DOHC Sedan 4P. T/A Motor Otto,1200,1474,149
Suzuki,Swift Dzire 1.2 Lts. DOHC Hatch Back 5. T/A Motor Otto,1200,1474,149
Jac,J4 1.5 Lts. DOHC Sedan 4P. T/M Motor Otto,1500,1588,164
Suzuki,Swift Sport 1.6 Lts. DOHC Hatch Back 5P. T/M Motor Otto,1600,1474,157
Chery,New IQ 1.0 Lts. DOHC Hatch Back 5P. T/M Motor Otto,1000,1814,137
Toyota,RAV4 2.0 Lts. DOHC Sattion Wagon 5P. T/M 4x2 Motor Otto,2000,1474,185
Toyota,RAV4 2.0 Lts. DOHC Sattion Wagon 5P. T/M 4x4 Motor Otto,2000,1474,185
Mini,Cooper S 2.0 Lts. DOHC Hatch Back 3P. T/M Motor Otto,2000,1644,138
Suzuki,Kizashi 2.4 Lts. DOHC Sedan 4P. T/A CVT 4x2 Motor Otto,2400,1588,201
Nissan,March 1.6 Lts. DOHC Hatch Back 5P. T/M Motor Otto,1600,1814,155
Baic,E150 1.5 Lts. DOHC Sedan 4P. T/M Motor Otto,1500,1134,156
Baic,E150 1.5 Lts. DOHC Hatch Back 5P. T/M Motor Otto,1500,1134,156
Mini,Cooper S 2.0 Lts. DOHC Hatch Back 3P. T/A Motor Otto,2000,1644,127
Alfa Romeo,Giulietta 1.6 Lts. JTD DOHC Hatch Back 5P. T/M Motor Diesel,1600,1247,114
Subaru,Forester 2.0 Lts. i-L DOHC Station Wagon 5P.  T/A Tipo CVT AWD Motor Otto,2000,1247,182
Subaru,Forester 2.0 Lts. i-S DOHC Station Wagon 5P.  T/A Tipo CVT AWD Motor Otto,2000,1247,182
Subaru,Forester 2.0 Lts. i DOHC Station Wagon 5P.  T/A Tipo CVT AWD Motor Otto,2000,1247,182
Suzuki,Swift Dzire 1.2 Lts. DOHC Sedan 4P. T/M Motor Otto,1200,1474,142
Suzuki,Swift Dzire 1.2 Lts. DOHC Hatch Back 5P. T/M Motor Otto,1200,1474,142
Volvo,S60 T4 1.6 Lts. DOHC Sedan 4P. T/A Motor Otto,1600,1474,164
McLaren,MP4-12C Spyder 3.8 Lts. DOHC Convertible 2P. T/A Motor Otto,3800,1814,275
McLaren,MP4-12C Spyder 3.8 Lts. DOHC Coupe 2P. T/A Motor Otto,3800,1814,275
McLaren,650S Spyder 3.8 Lts. DOHC Convertible 2P. T/A Motor Otto,3800,1701,275
McLaren,650S 3.8 Lts. DOHC Coupe 2P. T/A Motor Otto,3800,1701,275
Renault,Captur 1.5 Lts. SOHC Station Wagon 5P. T/M Motor Diesel,1500,1247,95
Subaru,Forester 2.0 Lts. i-L DOHC Station Wagon 5P.  T/M AWD Motor Otto,2000,1247,186
Subaru,Forester 2.0 Lts. i-S DOHC Station Wagon 5P.  T/M AWD Motor Otto,2000,1247,186
Subaru,Forester 2.0 Lts. i DOHC Station Wagon 5P.  T/M AWD Motor Otto,2000,1247,186
Faw,Besturn X80 2.0 Lts. DOHC SUV Hatch Back 5P. T/A Motor Otto,2000,1474,202
Faw,Besturn X80 2.0 Lts. DOHC SUV Hatch Back 5P. T/M Motor Otto,2000,1474,196
Daihatsu,Terios 1.5 Lts. DOHC Station Wagon 5P. T/M 4x4 Motor Otto,1500,1474,173
Daihatsu,Terios 1.5 Lts. DOHC Station Wagon 5P. T/M 4x2 Motor Otto,1500,1474,173
Daihatsu,Terios 1.5 Lts. DOHC Station Wagon 5P. T/A 4x4 Motor Otto,1500,1474,178
Daihatsu,Terios 1.5 Lts. DOHC Station Wagon 5P. T/A 4x2 Motor Otto,1500,1474,178
MG,MG6 DVVT 1.8 Lts. DOHC Hatch Back 5P. T/A Motor Otto,1800,1814,209
Mini,Cooper 1.5 Lts. DOHC Hatch Back 3P. T/A Motor Otto,1500,1644,115
Mini,Cooper 1.5 Lts. DOHC Hatch Back 3P. T/M Motor Otto,1500,1644,110
MG,MG6 DVVT 1.8 Lts. DOHC Hatch Back 5P. T/M Motor Otto,1800,1814,199
Renault,Fluence 2.0 Lts. DOHC Sedan 4P. T/A CVT Motor Otto,2000,1247,188
Renault,Megane III 2.0 Lts. DOHC Hatch Back 5P. T/A CVT Motor Otto,2000,1814,188
Kia,Morning 1.0 Lts. DOHC Hatch Back 5P. T/M Motor Otto,1000,1814,109
Renault,Koleos 2.5 Lts. DOHC Station Wagon 5P. T/A Motor Otto,2500,1588,210
MG,MG350 S/C 1.5 Lts. DOHC Sedan 4P. T/M Motor Otto,1500,1814,184
MG,MG5 1.5 Lts. DOHC Hatch Back 5P. T/M Motor Otto,1500,1814,184
MG,MG3 VTI 1.5 Lts. DOHC Hatch Back 5P. T/M Motor Otto,1500,1814,158
MG,MG3 Cross 1.5 Lts. DOHC Hatch Back 5P. T/M Motor Otto,1500,1814,158
Toyota,Yaris 1.5 Lts. DOHC Sedan 4P. T/M Motor Otto,1500,1247,147
Toyota,Yaris 1.5 Lts. DOHC Hatch Back 5P. T/M Motor Otto,1500,1247,147
Kia,Rio 5 1.2 Lts. DOHC Hatch Back 5P. T/M Motor Otto,1200,1474,131
Kia,Rio 3 1.2 Lts. DOHC Hatch Back 3P. T/M Motor Otto,1200,1474,131
Kia,Rio 4 1.2 Lts. DOHC Sedan 4P. T/M Motor Otto,1200,1474,131
Toyota,Yaris 1.5 Lts. DOHC Sedan 4P. T/A Motor Otto,1500,1247,155
Toyota,Yaris 1.5 Lts. DOHC Hatch Back 5P. T/A Motor Otto,1500,1247,155
Faw,Oley 1.5 Lts. DOHC Hatch Back 5P. T/M Motor Otto,1500,1814,162
Chevrolet,Malibu 3.0 Lts. DOHC Sedan 4P. T/A Motor Otto,3000,1814,225
Maserati,Ghibli S 3.0 Lts. DOHC Sedan 4P. T/A 4x2 Motor Diesel,3000,1247,163
Porsche,Macan S 3.0 Lts. DOHC Station Wagon 5P. 4x4 T/A Motor Otto,3000,1814,210
Fiat,Linea E5 1.4 Lts. SOHC Sedan 4P. T/M Motor Otto,1400,1814,167
M. Benz,C 180 1.6 Lts. DOHC Sedan 4P. T/A Motor Otto,1600,1474,127
Renault,Duster 1.6 Lts. DOHC Station Wagon 5P. T/M 4x2 Motor Otto,1600,1134,183
Suzuki,Jimny 1.3 Lts. DOHC Tipo Jeep 3P. T/M 4x4 Motor Otto,1300,1588,168
Kia,Rio 5 1.4 Lts. DOHC Hatch Back 5P. T/M Motor Otto,1400,1474,148
Kia,Rio 3 1.4 Lts. DOHC Hatch Back 3P. T/M Motor Otto,1400,1474,148
Kia,Rio 4 1.4 Lts. DOHC Sedan 4P. T/M Motor Otto,1400,1474,148
Kia,Rio 5 1.4 Lts. DOHC Hatch Back 5P. T/A Motor Otto,1400,1474,156
Kia,Rio 3 1.4 Lts. DOHC Hatch Back 3P. T/A Motor Otto,1400,1474,156
Kia,Rio 4 1.4 Lts. DOHC Sedan 4P. T/A Motor Otto,1400,1474,156
Suzuki,Kizashi 2.4 Lts. DOHC Sedan 4P. T/M Motor Otto,2400,1588,184
Subaru,Forester 2.5 Lts. i-L DOHC Station Wagon 5P.  T/A Tipo CVT AWD Motor Otto,2500,1247,190
Subaru,Forester 2.5 Lts. i-S DOHC Station Wagon 5P.  T/A Tipo CVT AWD Motor Otto,2500,1247,190
Subaru,Forester 2.5 Lts. i DOHC Station Wagon 5P.  T/A Tipo CVT AWD Motor Otto,2500,1247,190
Subaru,Forester 2.0 Lts. DOHC Station Wagon 5P. AWD T/M Motor Diesel,2000,1247,156
Hyundai,Santa Fe DM 3.3 Lts. DOHC Station Wagon 5P. T/A 4x4 Motor Otto,3300,1474,245
Hyundai,Santa Fe DM 3.3 Lts. DOHC Station Wagon 5P. T/A 4x2 Motor Otto,3300,1474,245
Hyundai,Grand Santa Fe NC 3.3 Lts. DOHC Station Wagon 5P. T/A 4x4 Motor Otto,3300,1247,245
Hyundai,Grand Santa Fe NC 3.3 Lts. DOHC Station Wagon 5P. T/A 4x2 Motor Otto,3300,1247,245
Hyundai,Elantra MD FL 1.6 Lts. DOHC Sedan 4P. T/A Motor Otto,1600,1134,167
Hyundai,Elantra JK FL 1.6 Lts. DOHC Coupé 2P. T/A Motor Otto,1600,1134,167
Mazda,Mazda3 2.0 Lts. DOHC Sedan 4P. T/A Motor Otto,2000,1814,155
Mazda,Mazda3 2.0 Lts. DOHC Hatch Back 5P. T/A Motor Otto,2000,1814,155
Fiat,Bravo 1.6 Lts. DOHC JTD Hatch Back 5P. T/M Motor Diesel,1600,1474,115
Porsche,911 Carrera S 3.8 Lts. DOHC Coupé 2P. T/A 4x2 Motor Otto,3800,1701,199
Porsche,911 Carrera S 3.8 Lts. DOHC Cabriolet 2P. T/A 4x2 Motor Otto,3800,1701,204
Porsche,911 Carrera 4S 3.8 Lts. DOHC Coupé 2P. T/A 4x4 Motor Otto,3800,1701,207
Porsche,911 Carrera 4S 3.8 Lts. DOHC Cabriolet 2P. T/A 4x4 Motor Otto,3800,1701,211
Audi,RS Q3 Quattro Stronic 2.5 Lts. TFSI DOHC Station Wagon 5P. T/A 4x4 Motor CTSA Otto,2500,1474,208
Mitsubishi,Outlander PHEV 2.0 Lts. DOHC Station Wagon 5P. T/A. Vehículo Híbrido Eléctrico,2000,1474,44
Mazda,Mazda6 2.5 Lts. DOHC Sedan 4P. T/A Motor Otto,2000,1814,153
Hyundai,i30 GD 1.6 Lts. DOHC Hatch Back 5P. T/M Motor Otto,1600,1247,152
Mazda,Mazda3 2.0 Lts. DOHC Hatch Back 5P. T/M Motor Otto,2000,1814,154
Mazda,Mazda3 2.0 Lts. DOHC Sedan 4P. T/M Motor Otto,2000,1814,154
Hyundai,Elantra MD FL 1.6 Lts. DOHC Sedan 4P. T/M Motor Otto,1600,1134,158
Hyundai,Elantra JK FL 1.6 Lts. DOHC Coupé 2P. T/M Motor Otto,1600,1134,158
Toyota,Camry 2.5 DOHC Sedan 4P. T/A Motor Otto,2500,1247,178
Nissan,Sentra 1.8 Lts. DOHC Sedan 4P. T/M Motor Otto,1800,1474,155
Subaru,Forester 2.0 Lts. XT Turbo DOHC Station Wagon 5P. 4x4 T/A (CVT) Motor Otto,2000,1247,197
Hyundai,Grand i10 BA 1.0 Lts. DOHC Hatch Back 5P. T/M Motor Otto,1000,1247,139
Hyundai,Santa Fe DM 2.4 Lts. DOHC Station Wagon 5P. T/A AWD Motor Otto,2400,1474,218
Hyundai,Santa Fe DM 2.4 Lts. DOHC Station Wagon 5P. T/A 4x2 Motor Otto,2400,1474,218
Hyundai,Santa Fe DM 2.4 Lts. DOHC Station Wagon 5P. T/M AWD Motor Otto,2400,1474,223
