id,fecha_inicio,mes_reclamo,fecha_ultima_accion,pex,p1a,p1b,pinst,ppei1,ppei2,ppei3,ppei4,p2,p3,p4a,p4b,p4c,nps,pgen,gen,region,educ,edad,ocup,ingreso,sitdisc,indg
26255,2023-06-09 21:18:16,6,2023-06-09 21:21:54,7,7,7,7,,,,,Solucionó completamente su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,7,7,7,10,7,Femenino.,Región Metropolitana de Santiago.,Media completa.,30 a 44 años.,Asalariado/a,Entre $400.000 y $599.999,No,No
26257,2023-06-09 23:32:46,6,2023-06-09 23:36:31,7,7,5,7,,,,,Solucionó completamente su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,7,7,7,10,7,Masculino.,Región Metropolitana de Santiago.,Superior universitaria completa.,45 a 64 años.,Asalariado/a,Entre $600.000 y $1.099.000,No,No
26260,2023-06-10 13:50:18,6,2023-06-10 13:52:17,7,7,7,6,,,,,Solucionó completamente su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,7,7,7,9,6,Masculino.,Región del Maule.,Media completa.,18 a 29 años.,Asalariado/a,Entre $600.000 y $1.099.000,No,Sí
26264,2023-06-10 20:38:08,6,2023-06-10 20:40:48,7,7,7,7,,,,,Solucionó completamente su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,7,7,7,10,7,Masculino.,Región del Libertador General Bernardo O’Higgins.,Básica completa.,65 años o más.,Jubilado/a,Entre $400.000 y $599.999,No,No
26265,2023-06-10 23:59:27,6,2023-06-11 0:03:15,1,1,1,3,,,,,No solucionó su Reclamo.,Me hubiera gustado recibir información con mayor frecuencia.,4,3,2,1,1,Femenino.,Región Metropolitana de Santiago.,Media completa.,45 a 64 años.,Asalariado/a,Entre $600.000 y $1.099.000,No,No
26269,2023-06-11 16:05:37,6,2023-06-11 16:11:01,6,6,5,6,,,,,No solucionó su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,6,6,6,9,6,Femenino.,Región del Maule.,Superior técnico profesional completa.,30 a 44 años.,Asalariado/a,Entre $400.000 y $599.999,No,No
26270,2023-06-11 16:53:04,6,2023-06-11 16:59:26,7,7,7,7,,,,,No solucionó su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,4,7,7,1,1,Masculino.,Región Metropolitana de Santiago.,Superior universitaria completa.,65 años o más.,Jubilado/a,Entre $400.000 y $599.999,No,No
26275,2023-06-12 10:29:09,6,2023-06-12 10:31:02,1,1,1,1,,,,,No solucionó su Reclamo.,Me hubiera gustado recibir información con mayor frecuencia.,4,1,1,1,1,Masculino.,Región Metropolitana de Santiago.,Superior técnico profesional completa.,18 a 29 años.,Asalariado/a,Entre $600.000 y $1.099.000,No,No
26276,2023-06-12 11:12:48,6,2023-06-12 11:17:41,1,1,1,1,,,,,No solucionó su Reclamo.,Me hubiera gustado recibir información con mayor frecuencia.,2,1,2,1,1,Femenino.,Región de Tarapacá.,Superior universitaria completa.,30 a 44 años.,Asalariado/a,$1.100.000 o más,Sí,No
26277,2023-06-12 11:21:11,6,2023-06-12 11:25:20,6,6,1,6,,,,,Otro,El SERNAC me envió información con la frecuencia adecuada.,7,7,7,10,6,Femenino.,Región del Maule.,Superior universitaria completa.,30 a 44 años.,Asalariado/a,$1.100.000 o más,No,No
26278,2023-06-12 11:28:54,6,2023-06-12 11:31:28,7,7,6,7,,,,,Solucionó completamente su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,7,7,7,10,7,Femenino.,Región Metropolitana de Santiago.,Media completa.,45 a 64 años.,Desempleado/a o desocupado/a,Menos de $300.000,No,No
26280,2023-06-12 12:32:10,6,2023-06-12 12:53:20,7,7,7,7,,,,,Solucionó completamente su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,7,7,7,10,6,Masculino.,Región Metropolitana de Santiago.,Superior universitaria completa.,45 a 64 años.,Asalariado/a,$1.100.000 o más,No,No
26281,2023-06-12 13:15:48,6,2023-06-12 13:21:19,1,1,1,1,,,,,No solucionó su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,4,1,1,1,1,Femenino.,Región de La Araucanía.,Superior universitaria completa.,45 a 64 años.,Empleador/a o patrón/a,$1.100.000 o más,No,No
26282,2023-06-12 13:25:57,6,2023-06-12 13:29:05,1,1,1,1,,,,,No solucionó su Reclamo.,Me hubiera gustado recibir información con mayor frecuencia.,1,1,1,5,3,Masculino.,Región Metropolitana de Santiago.,Superior técnico profesional completa.,45 a 64 años.,Trabajo familiar o personal no remunerado,Entre $400.000 y $599.999,No,No
26283,2023-06-12 14:38:59,6,2023-06-12 14:44:52,5,2,1,3,,,,,No solucionó su Reclamo.,Me hubiera gustado recibir información con mayor frecuencia.,3,2,2,3,2,Masculino.,Región Metropolitana de Santiago.,Media completa.,45 a 64 años.,Asalariado/a,Menos de $300.000,No,No
26284,2023-06-12 14:40:26,6,2023-06-12 14:43:59,1,1,1,1,,,,,Otro,Me hubiera gustado recibir información con mayor frecuencia.,3,3,3,3,3,Femenino.,Región de Valparaíso.,Media completa.,65 años o más.,Jubilado/a,Entre $400.000 y $599.999,Sí,No
26285,2023-06-12 14:48:43,6,2023-06-12 14:53:31,7,7,7,7,,,,,Solucionó completamente su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,7,7,7,10,7,Femenino.,Región Metropolitana de Santiago.,Superior universitaria completa.,30 a 44 años.,Asalariado/a,$1.100.000 o más,No,No
26286,2023-06-12 14:50:12,6,2023-06-12 14:54:40,3,1,1,3,,,,,No solucionó su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,6,1,2,3,4,Masculino.,Región Metropolitana de Santiago.,Superior universitaria completa.,45 a 64 años.,Asalariado/a,Entre $600.000 y $1.099.000,No,No
26288,2023-06-12 15:14:17,6,2023-06-12 15:17:09,7,7,7,7,,,,,Solucionó parcialmente su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,7,7,7,10,7,Femenino.,Región del Libertador General Bernardo O’Higgins.,Básica completa.,18 a 29 años.,Desempleado/a o desocupado/a,Menos de $300.000,No,Sí
26289,2023-06-12 15:46:55,6,2023-06-12 15:48:31,1,1,1,3,,,,,Otro,Me hubiera gustado recibir información con mayor frecuencia.,4,4,1,3,2,Masculino.,Región de Coquimbo.,Superior técnico profesional completa.,18 a 29 años.,Trabajador/a por cuenta propia,Entre $400.000 y $599.999,No,No
26290,2023-06-12 16:35:05,6,2023-06-12 16:37:52,7,7,7,7,,,,,Solucionó completamente su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,7,7,7,10,7,Femenino.,Región Metropolitana de Santiago.,Media completa.,45 a 64 años.,Trabajador/a por cuenta propia,Menos de $300.000,No,No
26293,2023-06-12 17:31:56,6,2023-06-12 17:33:52,7,7,7,7,,,,,Solucionó completamente su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,7,7,7,10,7,Masculino.,Región Metropolitana de Santiago.,Superior universitaria completa.,45 a 64 años.,Asalariado/a,$1.100.000 o más,No,No
26296,2023-06-12 17:45:34,6,2023-06-12 17:46:42,7,7,7,7,,,,,Solucionó completamente su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,7,7,7,10,7,Masculino.,Región del Ñuble.,Superior universitaria completa.,30 a 44 años.,Asalariado/a,$1.100.000 o más,No,No
26299,2023-06-12 18:34:16,6,2023-06-12 18:37:02,7,7,7,7,,,,,Solucionó completamente su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,7,7,7,10,7,Masculino.,Región de Valparaíso.,Superior universitaria completa.,30 a 44 años.,Asalariado/a directivo/a o gerente,Entre $400.000 y $599.999,No,No
26300,2023-06-12 18:34:21,6,2023-06-12 18:38:15,1,1,1,1,,,,,No solucionó su Reclamo.,Me hubiera gustado recibir información con mayor frecuencia.,1,1,1,1,1,Femenino.,Región de Valparaíso.,Superior universitaria completa.,30 a 44 años.,Asalariado/a,Entre $400.000 y $599.999,No,No
26301,2023-06-12 18:39:29,6,2023-06-12 18:41:57,7,7,7,7,,,,,Solucionó completamente su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,7,7,7,10,7,Masculino.,Región de Atacama.,Superior universitaria completa.,45 a 64 años.,Trabajador/a por cuenta propia,$1.100.000 o más,No,No
26302,2023-06-12 19:19:24,6,2023-06-12 19:21:49,1,1,1,1,,,,,No solucionó su Reclamo.,Me hubiera gustado recibir información con mayor frecuencia.,3,3,3,1,1,Femenino.,Región de Los Lagos.,Superior técnico profesional completa.,45 a 64 años.,Asalariado/a directivo/a o gerente,$1.100.000 o más,No,No
26305,2023-06-12 20:38:59,6,2023-06-12 20:44:35,3,3,2,5,,,,,No solucionó su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,7,7,7,10,3,Masculino.,Región del Biobío.,Superior técnico profesional completa.,65 años o más.,Jubilado/a,$1.100.000 o más,No,No
26306,2023-06-12 20:45:56,6,2023-06-12 20:49:30,6,6,5,6,,,,,Solucionó parcialmente su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,6,6,6,7,7,Femenino.,Región de Coquimbo.,Superior técnico profesional completa.,65 años o más.,Jubilado/a,Entre $400.000 y $599.999,Sí,No
26308,2023-06-12 21:29:40,6,2023-06-12 21:36:14,1,1,1,1,,,,,No solucionó su Reclamo.,Me hubiera gustado recibir información con mayor frecuencia.,1,1,6,1,1,Masculino.,Región de Valparaíso.,Superior universitaria completa.,30 a 44 años.,Trabajador/a por cuenta propia,$1.100.000 o más,No,No
26309,2023-06-12 21:35:07,6,2023-06-12 21:38:31,2,2,1,2,,,,,No solucionó su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,5,1,1,2,1,Masculino.,Región Metropolitana de Santiago.,Superior técnico profesional completa.,65 años o más.,Jubilado/a,Entre $300.001 y $399.999,No,No
26310,2023-06-12 21:50:08,6,2023-06-12 21:55:06,1,1,1,4,,,,,No solucionó su Reclamo.,Me hubiera gustado recibir información con mayor frecuencia.,4,1,1,5,1,Femenino.,Región Metropolitana de Santiago.,Superior universitaria completa.,30 a 44 años.,Asalariado/a,Entre $600.000 y $1.099.000,No,No
26311,2023-06-12 22:39:11,6,2023-06-12 22:40:22,7,7,7,7,,,,,Solucionó completamente su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,7,7,7,10,7,Femenino.,Región Metropolitana de Santiago.,Superior universitaria completa.,45 a 64 años.,Empleador/a o patrón/a,$1.100.000 o más,No,No
26315,2023-06-13 8:12:16,6,2023-06-13 11:28:36,1,1,1,1,,,,,Otro,El SERNAC me envió información con la frecuencia adecuada.,4,4,4,10,7,Femenino.,Región de Antofagasta.,Superior técnico profesional completa.,30 a 44 años.,Asalariado/a,Entre $400.000 y $599.999,No,No
26316,2023-06-13 8:41:19,6,2023-06-13 8:42:33,1,1,1,1,,,,,No solucionó su Reclamo.,Me hubiera gustado recibir información con mayor frecuencia.,2,1,1,1,1,Femenino.,Región del Biobío.,Superior universitaria completa.,18 a 29 años.,Asalariado/a,$1.100.000 o más,No,No
26318,2023-06-13 11:22:49,6,2023-06-13 11:25:24,7,7,7,7,,,,,Solucionó completamente su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,7,7,7,10,6,Femenino.,Región del Maule.,Superior universitaria completa.,30 a 44 años.,Empleador/a o patrón/a,Entre $400.000 y $599.999,No,No
26319,2023-06-13 11:27:58,6,2023-06-13 11:33:54,1,1,1,1,,,,,No solucionó su Reclamo.,Me hubiera gustado recibir información con mayor frecuencia.,1,1,1,1,1,Masculino.,Región de Tarapacá.,Superior universitaria completa.,45 a 64 años.,Asalariado/a,$1.100.000 o más,No,Sí
26320,2023-06-13 11:44:19,6,2023-06-13 11:45:57,7,7,7,7,,,,,Solucionó completamente su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,7,7,7,10,7,Femenino.,Región del Biobío.,Superior universitaria completa.,30 a 44 años.,Empleador/a o patrón/a,$1.100.000 o más,No,No
26321,2023-06-13 11:49:52,6,2023-06-13 11:54:02,7,7,7,7,,,,,Solucionó parcialmente su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,7,7,7,10,7,Masculino.,Región de La Araucanía.,Superior universitaria completa.,45 a 64 años.,Asalariado/a,$1.100.000 o más,No,No
26323,2023-06-13 11:55:46,6,2023-06-13 11:57:55,7,1,1,7,,,,,No solucionó su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,7,7,7,10,7,Masculino.,Región Metropolitana de Santiago.,Superior universitaria completa.,45 a 64 años.,Empleador/a o patrón/a,$1.100.000 o más,No,No
26324,2023-06-13 12:01:23,6,2023-06-13 12:04:19,7,1,1,7,,,,,No solucionó su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,7,1,7,1,1,Masculino.,Región Metropolitana de Santiago.,Superior universitaria completa.,30 a 44 años.,Asalariado/a directivo/a o gerente,$1.100.000 o más,No,No
26328,2023-06-13 13:35:21,6,2023-06-13 14:02:07,5,5,1,7,,,,,Solucionó parcialmente su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,7,6,6,9,6,Femenino.,Región del Ñuble.,Media completa.,30 a 44 años.,Desempleado/a o desocupado/a,Menos de $300.000,No,No
26332,2023-06-13 14:40:56,6,2023-06-13 15:18:27,5,1,2,5,,,,,Solucionó parcialmente su Reclamo.,Me hubiera gustado recibir información con mayor frecuencia.,3,3,3,5,5,Femenino.,Región de La Araucanía.,Superior universitaria completa.,18 a 29 años.,Asalariado/a,$1.100.000 o más,No,No
26334,2023-06-13 15:44:42,6,2023-06-13 15:47:22,1,1,1,1,,,,,No solucionó su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,1,1,1,1,1,Femenino.,Región del Ñuble.,Superior universitaria completa.,30 a 44 años.,Asalariado/a directivo/a o gerente,$1.100.000 o más,No,No
26336,2023-06-13 15:57:37,6,2023-06-13 16:00:12,1,1,1,1,,,,,No solucionó su Reclamo.,Me hubiera gustado recibir información con mayor frecuencia.,2,1,2,1,1,Femenino.,Región de La Araucanía.,Superior universitaria completa.,45 a 64 años.,Desempleado/a o desocupado/a,Menos de $300.000,No,No
26337,2023-06-13 16:04:25,6,2023-06-13 16:07:50,7,7,5,6,,,,,Solucionó completamente su Reclamo.,Me hubiera gustado recibir información con mayor frecuencia.,7,6,6,10,6,Femenino.,Región Metropolitana de Santiago.,Superior universitaria completa.,45 a 64 años.,Trabajo familiar o personal no remunerado,Menos de $300.000,No,No
26341,2023-06-13 16:51:05,6,2023-06-13 16:54:08,7,7,1,7,,,,,Otro,El SERNAC me envió información con la frecuencia adecuada.,7,7,7,10,7,Masculino.,Región Metropolitana de Santiago.,Superior universitaria completa.,18 a 29 años.,Trabajador/a por cuenta propia,$1.100.000 o más,No,No
26344,2023-06-13 17:32:03,6,2023-06-13 17:34:09,7,7,7,7,,,,,Solucionó completamente su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,7,7,7,10,7,Masculino.,Región Metropolitana de Santiago.,Superior universitaria completa.,45 a 64 años.,Desempleado/a o desocupado/a,Menos de $300.000,No,No
26346,2023-06-13 17:56:59,6,2023-06-13 17:59:51,7,7,7,6,,,,,Solucionó completamente su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,7,7,7,10,7,Femenino.,Región de La Araucanía.,Superior universitaria completa.,18 a 29 años.,Asalariado/a,$1.100.000 o más,No,No
26347,2023-06-13 18:05:32,6,2023-06-13 18:10:12,1,1,1,2,,,,,No solucionó su Reclamo.,Me hubiera gustado recibir información con mayor frecuencia.,2,1,1,1,1,Masculino.,Región del Biobío.,Básica completa.,18 a 29 años.,Desempleado/a o desocupado/a,Menos de $300.000,No,No
26350,2023-06-13 19:21:38,6,2023-06-13 19:30:49,1,1,1,1,,,,,No solucionó su Reclamo.,Me hubiera gustado recibir información con mayor frecuencia.,4,1,1,1,1,Femenino.,Región de Antofagasta.,Superior técnico profesional completa.,45 a 64 años.,Empleador/a o patrón/a,Entre $300.001 y $399.999,No,No
26351,2023-06-13 19:28:48,6,2023-06-13 19:32:16,1,1,1,1,,,,,No solucionó su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,1,1,7,1,1,Femenino.,Región Metropolitana de Santiago.,Superior técnico profesional completa.,45 a 64 años.,Desempleado/a o desocupado/a,Menos de $300.000,Sí,No
26352,2023-06-13 20:49:57,6,2023-06-13 20:54:22,5,6,6,6,,,,,No solucionó su Reclamo.,Me hubiera gustado recibir información con mayor frecuencia.,7,5,5,10,4,Masculino.,Región del Biobío.,Superior técnico profesional completa.,45 a 64 años.,Asalariado/a directivo/a o gerente,Entre $600.000 y $1.099.000,No,No
26353,2023-06-13 21:11:07,6,2023-06-13 21:16:03,1,1,1,1,,,,,No solucionó su Reclamo.,Me hubiera gustado recibir información con mayor frecuencia.,4,3,3,3,2,Masculino.,Región del Maule.,Básica completa.,18 a 29 años.,Empleador/a o patrón/a,Entre $400.000 y $599.999,No,No
26355,2023-06-13 22:47:01,6,2023-06-13 22:49:53,7,7,7,7,,,,,Solucionó completamente su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,7,7,7,10,7,Femenino.,Región Metropolitana de Santiago.,Superior universitaria completa.,45 a 64 años.,Jubilado/a,Entre $400.000 y $599.999,No,No
26356,2023-06-13 23:12:15,6,2023-06-13 23:16:12,1,1,1,1,,,,,No solucionó su Reclamo.,Me hubiera gustado recibir información con mayor frecuencia.,1,1,1,1,1,Femenino.,Región Metropolitana de Santiago.,Superior universitaria completa.,45 a 64 años.,Trabajador/a por cuenta propia,Entre $600.000 y $1.099.000,No,No
26358,2023-06-14 6:34:20,6,2023-06-14 6:36:11,7,7,7,7,,,,,Solucionó completamente su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,7,7,7,10,7,Femenino.,Región de Magallanes y la Antártica Chilena.,Superior universitaria completa.,30 a 44 años.,Asalariado/a,Entre $400.000 y $599.999,No,No
26360,2023-06-14 9:20:23,6,2023-06-14 9:22:58,1,1,1,1,,,,,No solucionó su Reclamo.,Me hubiera gustado recibir información con mayor frecuencia.,1,1,1,1,1,Masculino.,Región Metropolitana de Santiago.,Superior técnico profesional completa.,30 a 44 años.,Trabajo familiar o personal no remunerado,Entre $600.000 y $1.099.000,No,No
26361,2023-06-14 9:40:18,6,2023-06-14 9:43:15,1,1,1,1,,,,,No solucionó su Reclamo.,Me hubiera gustado recibir información con mayor frecuencia.,3,1,1,1,1,Femenino.,Región de La Araucanía.,Superior universitaria completa.,30 a 44 años.,Asalariado/a,Entre $600.000 y $1.099.000,No,No
26362,2023-06-14 9:40:32,6,2023-06-14 9:42:43,1,1,1,1,,,,,No solucionó su Reclamo.,Me hubiera gustado recibir información con mayor frecuencia.,1,1,1,1,1,Femenino.,Región del Libertador General Bernardo O’Higgins.,Superior técnico profesional completa.,30 a 44 años.,Desempleado/a o desocupado/a,Menos de $300.000,No,No
26364,2023-06-14 10:37:35,6,2023-06-14 10:40:15,3,3,2,3,,,,,Solucionó parcialmente su Reclamo.,Me hubiera gustado recibir información con mayor frecuencia.,6,3,6,3,3,Masculino.,Región de La Araucanía.,Superior universitaria completa.,45 a 64 años.,Asalariado/a directivo/a o gerente,$1.100.000 o más,No,No
26365,2023-06-14 11:46:04,6,2023-06-14 11:57:15,7,7,5,7,,,,,Otro,El SERNAC me envió información con la frecuencia adecuada.,7,7,7,10,7,Masculino.,Región del Libertador General Bernardo O’Higgins.,Media completa.,45 a 64 años.,Asalariado/a,Entre $300.001 y $399.999,No,No
26366,2023-06-14 12:10:55,6,2023-06-14 12:37:55,4,6,2,7,,,,,Solucionó parcialmente su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,6,6,6,8,6,Masculino.,Región de Valparaíso.,Superior universitaria completa.,65 años o más.,Jubilado/a,$1.100.000 o más,Sí,No
26367,2023-06-14 12:14:21,6,2023-06-14 12:17:11,1,1,1,1,,,,,No solucionó su Reclamo.,Me hubiera gustado recibir información con mayor frecuencia.,2,1,1,1,1,Masculino.,Región del Libertador General Bernardo O’Higgins.,Superior universitaria completa.,45 a 64 años.,Trabajador/a por cuenta propia,$1.100.000 o más,No,No
